Usage statistics start at 5:00 each day
,Main (kWh),Gym (kWh),PlugLoad (kWh),Lighting (kWh),Emergency Kitchen+Lights (kWh),Chillers (kWh),CollinCent (kWh)
2015-12-09,6532.0,1601.3999999999942,627.9599999999991,1762.1000000000058,1239.800000000003,0.5900000000001455,1210.7699999999895
2015-12-10,6277.0,1426.8000000000175,665.8799999999974,1749.1999999999825,1171.4000000000087,0.7400000000016007,1165.0899999999965
2015-12-11,5913.0,1572.0999999999767,557.2699999999968,1665.2999999999884,1127.199999999997,0.7200000000011642,888.6999999999971
2015-12-12,3202.0,683.4000000000233,232.75,644.7000000000116,692.3000000000029,0.680000000000291,977.320000000007
2015-12-13,2948.0,778.8999999999942,210.66999999999825,613.1000000000058,669.8999999999942,0.6400000000030559,698.75
2015-12-14,5650.0,1433.9000000000233,667.760000000002,1716.3999999999942,1230.199999999997,0.6399999999994179,498.6399999999994
2015-12-15,5546.0,1529.7999999999884,600.4400000000023,1679.8000000000175,1138.8999999999942,0.5799999999981083,492.54000000000815
2015-12-16,5894.0,1511.5,612.4300000000003,1665.7000000000116,1309.800000000003,0.5999999999985448,656.1699999999983
2015-12-17,5686.0,1459.6000000000058,596.3499999999985,1764.3999999999942,1205.6000000000058,0.6199999999989814,511.5100000000093
2015-12-18,5697.0,1571.7000000000116,581.6200000000026,1597.6999999999825,1268.0999999999913,0.5400000000008731,519.6900000000023
2015-12-19,4061.0,911.6999999999825,196.02999999999884,647.1000000000058,998.3000000000029,0.3499999999985448,1354.9100000000035
2015-12-20,3572.0,811.0,195.4300000000003,584.2000000000116,1004.1000000000058,0.3400000000001455,1020.8700000000099
2015-12-21,5814.0,1566.8000000000175,596.2800000000061,1660.7000000000116,1222.300000000003,0.6300000000010186,659.0400000000081
2015-12-22,5898.0,1474.8000000000175,578.2000000000044,1637.1999999999825,1151.7000000000116,0.6000000000021828,936.9100000000035
2015-12-23,5647.0,1473.0,554.3099999999977,1570.2000000000116,1154.3999999999942,0.6299999999973807,767.1999999999971
2015-12-24,2508.0,576.6999999999825,195.36000000000058,620.6000000000058,665.5999999999767,0.6100000000005821,467.5
2015-12-25,1768.0,584.2999999999884,167.84000000001106,394.20000000001164,420.0,0.5,213.10000000000582
2015-12-26,2586.0,926.3999999999942,248.72000000000116,573.2999999999884,640.7000000000116,0.7099999999991269,215.89999999999418
2015-12-27,2762.0,980.7000000000116,247.63999999999942,599.1000000000058,754.2999999999884,0.5099999999983993,206.6999999999971
2015-12-28,3959.0,959.1999999999825,416.6100000000006,726.3999999999942,1377.8000000000175,0.10000000000218279,535.6999999999971
