Usage statistics from between 5:00 and 20:00 each day
,Main (kWh),Gym (kWh),PlugLoad (kWh),Lighting (kWh),Emergency Kitchen+Lights (kWh),Chillers (kWh),CollinCent (kWh)
2016-03-06,3002.0,345.69999999998254,158.4100000000035,449.9000000000233,752.6000000000058,0.42000000000189175,1337.2999999999884
2016-03-07,4475.0,1105.5,486.2700000000041,1363.9000000000233,1044.8999999999942,0.46000000000276486,405.3999999999942
2016-03-08,4685.0,1106.5,515.3600000000006,1391.1999999999534,980.8999999999942,11.789999999997235,556.7000000000116
2016-03-09,4815.0,1131.4000000000233,483.6100000000006,1447.5999999999767,922.3000000000175,117.88999999999942,601.3000000000175
2016-03-10,4838.0,1166.0,488.83000000000175,1532.600000000035,817.5999999999767,142.89999999999782,584.5
2016-03-11,4388.0,963.8000000000175,419.8000000000029,1057.4000000000233,827.7000000000116,19.609999999996944,937.5
2016-03-12,2630.0,173.60000000000582,133.07000000000698,411.5,666.3999999999942,0.5,1272.2999999999884
2016-03-13,2520.0,259.3999999999942,133.5,467.70000000001164,556.8999999999942,0.5100000000020373,1122.2000000000116
2016-03-14,4460.0,1044.2000000000116,470.1999999999971,1346.5,1014.0999999999767,0.4599999999991269,417.0
2016-03-15,4778.0,1054.1000000000058,480.6000000000058,1397.2999999999884,1023.2999999999884,0.43000000000029104,648.6000000000058
2016-03-16,4538.0,1045.8999999999942,484.3000000000029,1403.4000000000233,943.6999999999825,23.30000000000291,456.20000000001164
2016-03-17,4731.0,1051.1000000000058,491.6000000000058,1366.7000000000116,923.8999999999942,50.81999999999971,669.6999999999825
2016-03-18,4405.0,953.2000000000116,481.8000000000029,1328.2999999999884,986.8999999999942,2.9900000000016007,474.0999999999767
2016-03-19,2812.0,346.30000000001746,143.0,596.3999999999651,747.2000000000116,0.4800000000032014,1015.2000000000116
2016-03-20,1535.0,259.29999999998836,130.3000000000029,369.19999999995343,641.3999999999942,0.4099999999998545,152.29999999998836
2016-03-21,2015.0,297.69999999998254,127.60000000000582,403.30000000004657,635.6999999999825,0.3600000000005821,482.6000000000058
2016-03-22,4549.0,1125.6999999999825,459.3000000000029,1333.9000000000233,1059.8999999999942,0.6599999999998545,420.6000000000058
2016-03-23,4856.0,1099.8999999999942,494.8999999999942,1443.2000000000116,930.8999999999942,38.150000000001455,722.8999999999942
2016-03-24,4513.0,1020.7000000000116,479.70000000001164,1332.2000000000116,1017.0,0.38000000000101863,512.1000000000058
2016-03-25,1937.0,390.19999999998254,154.39999999999418,439.9000000000233,639.6000000000058,0.32999999999810825,315.1000000000058
2016-03-26,1746.0,349.6000000000058,140.89999999999418,345.70000000001164,504.5,0.4099999999998545,423.8999999999942
2016-03-27,1907.0,185.0,138.90000000000873,388.9000000000233,528.0999999999767,0.43000000000029104,687.7999999999884
2016-03-28,4526.0,1085.2000000000116,477.0,1401.7999999999884,1006.5,0.3899999999994179,423.6000000000058
2016-03-29,4904.0,1061.5,469.6999999999971,1367.2999999999884,976.8000000000175,0.4399999999986903,891.7000000000116
2016-03-30,4656.0,1018.3000000000175,487.1000000000058,1361.0,940.7999999999884,24.149999999997817,696.3000000000175
2016-03-31,4441.0,1006.0,483.0,1391.7999999999884,841.3999999999942,152.15000000000146,412.4000000000233
2016-04-01,4804.0,1154.8999999999942,458.59999999999127,1335.7000000000116,732.0,260.7800000000025,691.5
2016-04-02,2508.0,241.79999999998836,122.0,394.29999999998836,485.20000000001164,0.43000000000029104,1286.2000000000116
2016-04-03,2611.0,319.8999999999942,121.69999999999709,414.20000000001164,680.4000000000233,0.22999999999956344,1107.6000000000058
2016-04-04,4768.0,1016.0999999999767,454.8999999999942,1331.0,1172.0,0.0,711.7999999999884
2016-04-05,4778.0,1030.0,474.8999999999942,1345.7000000000116,1153.100000000035,0.2900000000008731,683.6000000000058
2016-04-06,4733.0,1070.8000000000175,487.1999999999971,1323.9000000000233,1047.2999999999884,0.5299999999988358,703.2999999999884
2016-04-07,4459.0,1064.399999999965,530.1999999999971,1346.899999999965,876.5999999999767,0.4099999999998545,535.3999999999942
2016-04-08,4318.0,1021.6000000000349,487.1000000000058,1268.399999999965,948.2999999999884,0.4599999999991269,499.20000000001164
2016-04-09,1566.0,210.29999999998836,146.79999999998836,383.5,533.0999999999767,0.5100000000020373,305.70000000001164
2016-04-10,1674.0,196.10000000003492,123.30000000000291,378.70000000001164,535.5,0.4699999999975262,456.3999999999942
2016-04-11,4503.0,1031.8000000000466,483.1000000000058,1336.7000000000116,893.0,0.4000000000014552,684.5
2016-04-12,4536.0,1045.2000000000116,466.1999999999971,1381.5999999999767,762.4000000000233,29.590000000000146,703.5
2016-04-13,4742.0,1025.0,476.8000000000029,1361.2000000000116,893.2999999999884,29.0,802.0999999999767
2016-04-14,4690.0,936.9000000000233,520.2000000000116,1339.5999999999767,889.2000000000116,40.56999999999971,793.1000000000058
2016-04-15,4400.0,943.1000000000349,424.0,1258.2000000000116,837.0,58.22999999999956,708.2000000000116
2016-04-16,2389.0,173.20000000001164,119.70000000001164,359.29999999998836,408.70000000001164,0.569999999999709,1346.3999999999942
2016-04-17,1866.0,151.20000000001164,120.39999999999418,377.5,474.5,0.48999999999796273,759.2000000000116
2016-04-18,1430.0,167.0,121.5,362.4000000000233,422.79999999998836,0.4099999999998545,366.70000000001164
2016-04-19,1617.0,240.60000000003492,207.1999999999971,464.79999999998836,479.9000000000233,0.3999999999978172,233.10000000000582
2016-04-20,1657.0,206.90000000002328,229.8000000000029,468.70000000001164,490.0999999999767,0.4599999999991269,270.6000000000058
2016-04-21,1808.0,160.20000000001164,196.0,459.79999999998836,534.0,1.319999999999709,491.1000000000058
2016-04-22,1953.0,212.70000000001164,163.3000000000029,497.29999999998836,469.70000000001164,5.200000000000728,642.8000000000175
2016-04-23,1154.0,172.80000000004657,119.70000000001164,340.4000000000233,416.4000000000233,0.37000000000261934,133.29999999998836
2016-04-24,1382.0,157.0,119.89999999999418,369.6000000000349,441.0,0.5200000000004366,324.80000000001746
2016-04-25,4381.0,949.8999999999651,467.20000000001164,1342.9000000000233,840.2999999999884,68.96999999999753,572.6000000000058
2016-04-26,4556.0,980.7999999999884,512.7999999999884,1395.7999999999884,982.5,0.42000000000189175,523.3000000000175
2016-04-27,4505.0,928.0999999999767,473.59999999999127,1321.5,904.3000000000466,62.18000000000029,656.2000000000116
2016-04-28,4346.0,900.6000000000349,505.6999999999971,1298.2000000000116,890.2999999999884,56.62000000000262,534.0999999999767
2016-04-29,4252.0,916.7000000000116,480.1999999999971,1265.7999999999884,888.7000000000116,40.64999999999782,494.30000000001746
2016-04-30,1564.0,153.30000000004657,126.0,350.29999999998836,428.70000000001164,0.5499999999992724,544.3999999999942
2016-05-01,1184.0,180.90000000002328,127.30000000000291,362.5999999999767,414.0,0.43000000000029104,131.70000000001164
2016-05-02,4689.0,974.7999999999884,492.1999999999971,1338.0999999999767,957.6000000000349,0.4000000000014552,776.5
2016-05-03,4209.0,927.0,450.59999999999127,1322.100000000035,900.5999999999767,11.150000000001455,433.69999999998254
2016-05-04,4342.0,913.0999999999767,480.8000000000029,1335.0,924.2999999999884,3.969999999997526,521.7999999999884
2016-05-05,4574.0,947.1000000000349,535.9000000000087,1352.100000000035,963.5999999999767,0.4099999999998545,704.0999999999767
2016-05-06,4156.0,936.1000000000349,448.1000000000058,1253.2999999999884,794.3999999999651,104.61000000000058,470.80000000001746
2016-05-07,2419.0,215.79999999998836,160.70000000001164,407.3999999999651,499.5,0.4099999999998545,1169.1000000000058
2016-05-08,1150.0,147.29999999998836,120.90000000000873,351.0,431.30000000004657,0.3999999999978172,130.29999999998836
2016-05-09,4214.0,961.7999999999884,467.3999999999942,1269.9000000000233,835.8999999999651,76.18999999999869,443.6000000000058
2016-05-10,4275.0,933.0999999999767,467.8000000000029,1293.2000000000116,842.7000000000116,132.8199999999997,429.0
2016-05-11,4437.0,936.7999999999884,472.5,1292.9000000000233,805.0,221.75,533.0
2016-05-12,4469.0,960.4000000000233,461.1999999999971,1288.5999999999767,791.8000000000466,242.65999999999985,540.5
2016-05-13,4452.0,952.1000000000349,420.40000000000873,1105.2000000000116,750.0,261.27000000000044,789.0999999999767
2016-05-14,2593.0,137.10000000003492,124.59999999999127,361.5,474.0,1.0,1545.2000000000116
2016-05-15,1549.0,168.0,124.5,380.0,430.4000000000233,0.4399999999986903,477.79999999998836
2016-05-16,4468.0,870.5999999999767,463.90000000000873,1295.7000000000116,876.0,41.77000000000044,739.6999999999825
2016-05-17,4859.0,984.5,476.3000000000029,1322.2999999999884,795.7000000000116,202.72999999999956,884.3999999999942
2016-05-18,4845.0,985.0,476.1999999999971,1317.7000000000116,771.3999999999651,194.9300000000003,892.8999999999942
2016-05-19,4600.0,995.7999999999884,531.0,1329.9000000000233,796.7999999999884,225.26000000000204,598.1000000000058
2016-05-20,4472.0,948.7999999999884,472.8000000000029,1222.5,744.5,252.11999999999898,633.1000000000058
2016-05-21,2758.0,156.89999999996508,125.89999999999418,376.8999999999651,455.0999999999767,0.819999999999709,1675.5
2016-05-22,1447.0,166.29999999998836,126.69999999999709,378.3999999999651,416.79999999998836,0.37999999999738066,373.29999999998836
2016-05-23,4863.0,972.3000000000466,507.1999999999971,1329.2000000000116,789.9000000000233,300.3600000000006,797.0
2016-05-24,4599.0,966.6000000000349,501.1000000000058,1351.3000000000466,758.7999999999884,147.0600000000013,639.0
2016-05-25,5354.0,1097.7999999999884,551.1000000000058,1401.7999999999884,759.9000000000233,380.0,970.3999999999942
2016-05-26,5591.0,1059.7000000000116,537.6000000000058,1510.600000000035,703.5,512.6499999999978,1072.6999999999825
2016-05-27,5262.0,1047.0,468.1000000000058,1369.2999999999884,696.9000000000233,443.5600000000013,1130.5
2016-05-28,1312.0,154.0,138.0,426.5,446.8999999999651,0.3899999999994179,161.39999999999418
2016-05-29,1397.0,142.90000000002328,135.39999999999418,569.0,414.79999999998836,0.3899999999994179,149.69999999998254
2016-05-30,1580.0,180.70000000001164,136.60000000000582,410.0999999999767,420.79999999998836,0.3600000000005821,450.19999999998254
2016-05-31,5882.0,1095.9000000000233,515.8000000000175,1487.2000000000116,658.7000000000116,556.1100000000006,1456.3000000000175
2016-06-01,5107.0,1039.5,511.6000000000058,1665.0,619.5999999999767,439.2000000000007,612.1000000000058
2016-06-02,4789.0,977.0,490.9000000000233,1512.399999999965,708.7999999999884,353.59000000000015,524.7000000000116
2016-06-03,4737.0,1026.2999999999884,443.0,1110.2999999999884,627.0999999999767,322.1399999999994,1121.8999999999942
2016-06-04,2639.0,201.40000000002328,215.70000000001164,464.8999999999651,481.8999999999651,93.90999999999985,1191.0
2016-06-05,2098.0,148.20000000001164,123.79999999998836,489.4000000000233,462.79999999998836,0.6900000000023283,895.6999999999825
2016-06-07,3213.0,643.0999999999767,328.9000000000233,1073.100000000035,447.79999999998836,252.9300000000003,338.1000000000058
2016-06-08,5010.0,927.0999999999767,497.6000000000058,1579.5,662.1999999999534,243.34999999999854,892.8000000000175
2016-06-09,4766.0,893.3999999999651,491.79999999998836,1451.8000000000466,711.2999999999884,133.86000000000058,871.6000000000058
2016-06-10,4554.0,876.0999999999767,450.6000000000058,1372.600000000035,703.5,131.88000000000102,820.2999999999884
2016-06-11,2404.0,210.59999999997672,161.70000000001164,396.0999999999767,458.19999999995343,0.42000000000189175,1220.7000000000116
2016-06-12,2205.0,115.09999999997672,137.40000000002328,424.0999999999767,486.5,0.31999999999970896,1084.3999999999942
2016-06-13,4733.0,960.7000000000116,506.1000000000058,1429.600000000035,703.0,188.75,790.2999999999884
2016-06-14,4659.0,948.0,472.1000000000058,1381.5,699.5,203.30999999999767,828.0
2016-06-15,4806.0,1028.7999999999884,524.8999999999942,1370.4000000000233,658.5,339.6100000000006,807.6999999999825
2016-06-16,5407.0,1055.7000000000116,519.1999999999825,1478.5,660.5,363.3199999999997,1195.8999999999942
2016-06-17,4518.0,979.1000000000349,480.3999999999942,1476.100000000035,677.5999999999767,310.90999999999985,424.0
2016-06-18,2585.0,110.39999999996508,125.30000000001746,347.1000000000349,447.20000000001164,74.22000000000116,1509.1000000000058
2016-06-19,1155.0,106.39999999996508,126.70000000001164,372.4000000000233,446.0,0.4599999999991269,132.10000000000582
2016-06-20,5398.0,1099.7999999999884,479.30000000001746,1422.4000000000233,686.9000000000233,482.09000000000015,1039.6000000000058
2016-06-21,5392.0,1159.2999999999884,449.1000000000058,1267.5999999999767,645.5,481.5499999999993,1293.0
2016-06-22,4763.0,968.4000000000233,460.0,1082.0,674.9000000000233,293.40999999999985,1146.100000000035
2016-06-23,4828.0,893.4000000000233,389.3999999999942,1089.5,689.1999999999534,324.6800000000003,1300.7999999999884
2016-06-24,3422.0,810.4000000000233,354.8999999999942,711.2000000000116,540.7000000000116,303.91999999999825,584.0999999999767
2016-06-25,1914.0,134.89999999996508,102.39999999999418,277.29999999998836,436.0999999999767,1.7300000000032014,1000.3000000000466
2016-06-26,1085.0,127.0,102.79999999998836,315.29999999998836,426.5999999999767,0.569999999999709,141.29999999998836
2016-06-27,3256.0,1059.9000000000233,201.59999999997672,626.3999999999651,517.4000000000233,502.1899999999987,228.90000000002328
2016-06-28,2695.0,903.5,234.89999999999418,644.5,517.5999999999767,180.04000000000087,223.29999999998836
2016-06-29,3181.0,1068.7999999999884,259.30000000001746,653.7000000000116,538.5,374.1100000000042,213.79999999998836
2016-06-30,3208.0,1195.2000000000116,264.0,660.7000000000116,543.2000000000116,298.98999999999796,161.0
2016-07-01,2933.0,978.0999999999767,207.39999999999418,702.0,517.5,304.01000000000204,168.20000000001164
2016-07-02,1248.0,102.89999999996508,111.79999999998836,501.0,440.4000000000233,0.19999999999708962,125.20000000001164
2016-07-03,1280.0,118.29999999998836,111.80000000001746,519.0,438.5,0.1500000000014552,125.70000000001164
2016-07-04,1984.0,218.70000000001164,112.70000000001164,519.6000000000349,441.5,0.19999999999708962,734.7999999999884
2016-07-05,3277.0,1073.4000000000233,247.39999999999418,724.0,510.0999999999767,479.47000000000116,167.0
2016-07-06,3698.0,1169.899999999965,274.6000000000058,884.6000000000349,529.5,510.5400000000009,151.10000000003492
2016-07-07,3386.0,1157.1999999999534,258.9000000000233,636.4000000000233,555.5,355.1900000000023,224.60000000003492
2016-07-08,2846.0,1066.8000000000466,211.0,587.5999999999767,494.5,229.12000000000262,166.39999999996508
2016-07-09,1056.0,167.29999999998836,110.20000000001164,271.0,405.70000000001164,0.27000000000407454,129.69999999995343
2016-07-10,1043.0,124.39999999996508,111.5,296.9000000000233,408.8999999999651,0.2699999999967986,129.20000000001164
2016-07-11,1958.0,474.0,259.3999999999942,449.5999999999767,520.4000000000233,91.75,169.29999999998836
2016-07-12,2420.0,533.5,286.70000000001164,500.6000000000349,551.7999999999884,284.1999999999971,178.40000000002328
2016-07-13,3256.0,866.2999999999884,326.0,689.6000000000349,545.0,430.59999999999854,214.70000000001164
2016-07-14,3331.0,980.2000000000116,301.5,928.7999999999884,505.5,258.40000000000146,200.29999999998836
2016-07-15,3644.0,1280.8000000000466,245.89999999999418,985.7999999999884,506.80000000004657,278.9400000000023,162.39999999996508
2016-07-16,2567.0,983.6000000000349,121.10000000000582,694.9000000000233,443.20000000001164,0.1500000000014552,123.5
2016-07-17,2528.0,926.2000000000116,118.89999999999418,711.2000000000116,444.5,0.16000000000349246,126.5
2016-07-18,4209.0,1200.399999999965,252.40000000002328,933.2999999999884,527.7000000000116,298.6200000000026,810.1000000000349
2016-07-19,3619.0,1151.4000000000233,252.89999999999418,893.5,506.79999999998836,226.99000000000524,387.69999999995343
2016-07-20,3505.0,1111.7999999999884,321.0,772.7000000000116,531.0,155.0699999999997,428.4000000000233
2016-07-21,3475.0,1118.2000000000116,254.20000000001164,855.2999999999884,530.4000000000233,179.9300000000003,378.0999999999767
2016-07-22,4362.0,1115.2000000000116,232.20000000001164,784.7000000000116,512.8999999999651,311.0699999999997,1211.7000000000116
2016-07-23,3479.0,934.2999999999884,113.30000000001746,325.79999999998836,468.9000000000233,0.09999999999854481,1381.600000000035
2016-07-24,2868.0,860.9000000000233,112.20000000001164,341.8999999999651,457.5999999999767,0.13999999999941792,833.0
2016-07-25,4077.0,1203.7999999999884,232.0,647.2999999999884,541.0999999999767,534.8199999999997,619.5999999999767
2016-07-26,4540.0,1292.7999999999884,298.5,1018.0,568.5999999999767,566.9100000000035,469.5999999999767
2016-07-27,4367.0,1299.4000000000233,310.0,1159.7999999999884,553.5,481.5,260.20000000001164
2016-07-28,4357.0,1283.399999999965,287.1000000000058,1121.2999999999884,525.6000000000349,553.4699999999939,255.19999999995343
2016-07-29,4089.0,1274.399999999965,256.79999999998836,1013.8000000000466,530.5,271.9300000000003,502.4000000000233
2016-07-30,2604.0,824.0,107.39999999999418,679.7999999999884,454.79999999998836,0.11000000000058208,278.70000000001164
2016-07-31,2584.0,864.2999999999884,105.39999999999418,656.2000000000116,418.5999999999767,0.19999999999708962,281.20000000001164
2016-08-01,4805.0,1246.5,360.5999999999767,1088.0999999999767,510.20000000001164,335.1999999999971,993.3000000000466
2016-08-02,4561.0,1188.0999999999767,389.3999999999942,1071.2000000000116,529.1000000000349,264.98999999999796,851.0999999999767
2016-08-03,3849.0,1014.0,315.0,740.4000000000233,536.2999999999884,149.15000000000146,872.9000000000233
2016-08-04,4033.0,1010.5,320.0,910.7999999999884,544.7000000000116,164.1600000000035,879.3999999999651
2016-08-05,4349.0,887.6000000000349,284.6000000000058,1107.399999999965,539.3999999999651,189.7800000000061,1191.9000000000233
2016-08-06,2817.0,725.2999999999884,94.09999999997672,593.3999999999651,471.20000000001164,0.5100000000020373,838.3999999999651
2016-08-07,2370.0,608.2999999999884,94.10000000000582,347.20000000001164,468.29999999998836,0.18000000000029104,845.1999999999534
2016-08-08,2319.0,642.5999999999767,196.29999999998836,453.9000000000233,549.5,187.16999999999825,255.20000000001164
2016-08-09,2280.0,567.9000000000233,221.0,443.79999999998836,567.2000000000116,199.93999999999505,244.40000000002328
2016-08-10,2287.0,570.6000000000349,197.69999999998254,484.5999999999767,546.7000000000116,198.58000000000175,254.10000000003492
2016-08-11,3191.0,699.2999999999884,222.80000000001746,502.0,555.5,301.0599999999977,876.4000000000233
2016-08-12,4053.0,606.7999999999884,208.29999999998836,559.9000000000233,544.1000000000349,304.1499999999942,1794.899999999965
2016-08-13,2198.0,448.4000000000233,101.19999999998254,292.5,459.0,0.1900000000023283,887.9000000000233
2016-08-14,2170.0,312.3999999999651,102.40000000002328,376.79999999998836,471.4000000000233,0.12000000000261934,897.7999999999884
2016-08-15,3567.0,619.2000000000116,192.5,573.1999999999534,548.0999999999767,626.1299999999974,874.7000000000116
2016-08-16,2812.0,526.3999999999651,138.10000000000582,529.7999999999884,590.2999999999884,238.40999999999622,781.9000000000233
2016-08-17,3833.0,537.6000000000349,109.0,973.2000000000116,613.2999999999884,646.2400000000052,767.4000000000233
2016-08-18,2996.0,555.5,221.0,635.5,540.0,213.3000000000029,817.7000000000116
2016-08-19,2931.0,512.0,161.69999999998254,497.20000000001164,514.2000000000116,238.02000000000407,1052.7999999999884
2016-08-20,1322.0,352.80000000004657,111.39999999999418,308.20000000001164,451.20000000001164,0.3899999999994179,129.60000000003492
2016-08-21,714.0,199.09999999997672,58.29999999998836,172.89999999996508,230.29999999998836,0.23999999999796273,68.89999999996508
Metasys File,2016 08 21 - AHS-Electric  & GasTrend-July 2015  - Aug 2016.csv,Report Format,Summary,Time Period,Partial Day,Start Time,5:00,End Time,20:00
215c674852d53e2d1f9f9d34eb6eef3e
